#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
27000,54.00000000002003,-456730.54346093815,84194.01267235307,-372536.5307885851,302.3201129900291,332.42375028603897,1.0178761332118655,124
28000,56.000000000022474,-456074.5175820319,83824.81785984873,-372249.69972218317,300.9944246911948,332.42375028603897,1.0178761332118655,124
29000,58.00000000002492,-456365.8349648444,83237.09129965675,-373128.7436651876,298.8840423202305,332.42375028603897,1.0178761332118655,124
30000,60.00000000002736,-456404.4150429694,83236.79281815724,-373167.62222481216,298.8829705461483,332.42375028603897,1.0178761332118655,124
31000,62.00000000002981,-456368.50732812565,83743.2828932149,-372625.22443491075,300.7016525623583,332.42375028603897,1.0178761332118655,125
32000,64.00000000003224,-457020.7148476569,83989.9813723492,-373030.7334753077,301.58748647998596,332.42375028603897,1.0178761332118655,123
33000,66.00000000002758,-457594.3408242194,83034.85070064839,-374559.490123571,298.15784577961284,332.42375028603897,1.0178761332118655,123
34000,68.00000000002292,-455669.0361367194,82832.74421623841,-372836.291920481,297.4321308117253,332.42375028603897,1.0178761332118655,123
35000,70.00000000001826,-455657.6123085944,83887.36638454418,-371770.2459240502,301.2190211494593,332.42375028603897,1.0178761332118655,123
36000,72.0000000000136,-456652.4121132819,83527.23132289792,-373125.18079038395,299.9258642007311,332.42375028603897,1.0178761332118655,124
37000,74.00000000000894,-456225.22217187565,83384.96674784948,-372840.25542402617,299.41502689724615,332.42375028603897,1.0178761332118655,124
38000,76.00000000000428,-455395.34619531315,82939.43650402487,-372455.90969128825,297.8152367295331,332.42375028603897,1.0178761332118655,124
39000,77.99999999999962,-456214.3242226569,83487.44858106796,-372726.87564158894,299.78301410221053,332.42375028603897,1.0178761332118655,124
40000,79.99999999999496,-456816.54053125065,84204.1303190731,-372612.41021217755,302.3564429855063,332.42375028603897,1.0178761332118655,125
41000,81.9999999999903,-455654.3828164069,84108.14497046726,-371546.23784593964,302.011783068312,332.42375028603897,1.0178761332118655,123
42000,83.99999999998563,-454843.55420312565,84614.94367229228,-370228.61053083336,303.8315732877804,332.42375028603897,1.0178761332118655,123
43000,85.99999999998097,-455431.9179726569,83631.51703557698,-371800.4009370799,300.3003286957667,332.42375028603897,1.0178761332118655,124
44000,87.99999999997631,-455755.7607460944,83398.5946935218,-372357.1660525726,299.4639615179478,332.42375028603897,1.0178761332118655,124
45000,89.99999999997165,-455145.0595742194,83929.73099885369,-371215.3285753657,301.371142120753,332.42375028603897,1.0178761332118655,124
46000,91.99999999996699,-455995.7207070319,84527.38815640163,-371468.33255063026,303.51718283866416,332.42375028603897,1.0178761332118655,124
47000,93.99999999996233,-455592.58642968815,83410.80169410165,-372181.7847355865,299.50779387226186,332.42375028603897,1.0178761332118655,124
48000,95.99999999995767,-456022.8584023444,83258.70312054531,-372764.1552817991,298.9616450846738,332.42375028603897,1.0178761332118655,123
