#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
950,1.9000000000000015,-483380.0869179694,69332.87532947323,-414047.21158849617,248.95740253051102,332.42375028603897,1.0178761332118655,13.4
1000,2.0000000000000013,-481706.3662148444,70209.10043738136,-411497.26577746304,252.1037126447274,332.42375028603897,1.0178761332118655,12.7
1050,2.0999999999999903,-480095.8212929694,71195.85208899956,-408899.9692039698,255.64689655224853,332.42375028603897,1.0178761332118655,12.8
1100,2.1999999999999793,-478679.9423867194,72196.53919416014,-406483.40319255926,259.24011926604317,332.42375028603897,1.0178761332118655,13
1150,2.2999999999999683,-477825.0820351569,73502.26171990042,-404322.8203152565,263.9286495900652,332.42375028603897,1.0178761332118655,13.1
1200,2.3999999999999573,-475968.47217187565,73592.7725621768,-402375.69960969884,264.2536518936174,332.42375028603897,1.0178761332118655,13.2
1250,2.4999999999999463,-474851.3183632819,74404.25753215601,-400447.0608311259,267.1674960023255,332.42375028603897,1.0178761332118655,13.3
1300,2.5999999999999353,-474476.4277382819,75483.51272087265,-398992.91501740925,271.0428374932654,332.42375028603897,1.0178761332118655,13.4
1350,2.6999999999999242,-473432.0966835944,75566.82162903273,-397865.2750545617,271.3419794123712,332.42375028603897,1.0178761332118655,12.9
1400,2.7999999999999132,-472639.0703164069,76023.36665125727,-396615.70366514963,272.9813209560637,332.42375028603897,1.0178761332118655,13
1450,2.899999999999902,-471586.2724648444,76878.3307078805,-394707.9417569639,276.05128783371583,332.42375028603897,1.0178761332118655,13.1
1500,2.999999999999891,-470279.88232812565,77010.49733574106,-393269.3849923846,276.5258658779268,332.42375028603897,1.0178761332118655,13.2
1550,3.09999999999988,-469228.3662148444,77440.80249387765,-391787.56372096675,278.07098648566284,332.42375028603897,1.0178761332118655,13.3
1600,3.199999999999869,-468669.2275429694,78008.73552875279,-390660.4920142166,280.1102951469853,332.42375028603897,1.0178761332118655,13.3
1650,3.299999999999858,-468454.8437539069,78674.94923292636,-389779.89452098054,282.50250566087374,332.42375028603897,1.0178761332118655,13.4
1700,3.399999999999847,-466752.4121132819,78094.93016755494,-388657.48194572696,280.4197990192287,332.42375028603897,1.0178761332118655,13.5
1750,3.499999999999836,-466244.3818398444,78390.08368671197,-387854.29815313243,281.47962313769904,332.42375028603897,1.0178761332118655,13.1
1800,3.599999999999825,-466609.2509804694,79516.23119295028,-387093.0197875191,285.52334347508594,332.42375028603897,1.0178761332118655,13.2
1850,3.699999999999814,-465857.8242226569,79251.92066416096,-386605.9035584959,284.5742689935192,332.42375028603897,1.0178761332118655,13.2
1900,3.799999999999803,-464748.2656289069,79066.268893159,-385681.9967357479,283.90763887809123,332.42375028603897,1.0178761332118655,13.3
1950,3.899999999999792,-464456.9101601569,79395.88722408563,-385061.02293607127,285.0912177085375,332.42375028603897,1.0178761332118655,13.4
2000,3.999999999999781,-463697.7968789069,79833.56340780645,-383864.23347110045,286.6628058668362,332.42375028603897,1.0178761332118655,13.4
2050,4.0999999999997705,-462751.1591835944,79917.17593878525,-382833.98324480915,286.9630380212445,332.42375028603897,1.0178761332118655,13.5
2100,4.1999999999997595,-462725.6347695319,80674.98950323585,-382050.64526629605,289.6841612360466,332.42375028603897,1.0178761332118655,13.6
2150,4.2999999999997485,-462146.9609414069,80750.49762664636,-381396.46331476053,289.9552924445087,332.42375028603897,1.0178761332118655,13.2
2200,4.3999999999997375,-461164.4941445319,80017.71882390633,-381146.7753206256,287.3240629376887,332.42375028603897,1.0178761332118655,13.3
2250,4.499999999999726,-461746.8007851569,80881.60702959565,-380865.19375556125,290.4260742525683,332.42375028603897,1.0178761332118655,13.3
2300,4.599999999999715,-460876.59228906315,80441.87086299079,-380434.72142607236,288.8470891994252,332.42375028603897,1.0178761332118655,13.4
2350,4.699999999999704,-461469.71826562565,81915.41356264596,-379554.3047029797,294.13822073378986,332.42375028603897,1.0178761332118655,13.4
