#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
361500,722.9999999967271,-538096.2959023444,63922.423398286104,-474173.8725040583,229.52979257053664,332.42375028603897,1.0178761332118655,0
362000,723.9999999967034,-520763.2099648444,74589.00689397508,-446174.2030708693,267.83088578702825,332.42375028603897,1.0178761332118655,104
362500,724.9999999966798,-510751.90088281315,77872.65237425361,-432879.24850855954,279.6216538132561,332.42375028603897,1.0178761332118655,104
363000,725.9999999966561,-504339.73779687565,80514.59707805919,-423825.14071881643,289.1082312552431,332.42375028603897,1.0178761332118655,103
363500,726.9999999966325,-501632.87158593815,82140.16471798602,-419492.70686795213,294.94524717807474,332.42375028603897,1.0178761332118655,102
364000,727.9999999966088,-499796.1503945319,82768.19275318438,-417027.95764134754,297.2003422915593,332.42375028603897,1.0178761332118655,102
364500,728.9999999965852,-499741.7197304694,83024.11501230072,-416717.6047181687,298.11929654777,332.42375028603897,1.0178761332118655,102
365000,729.9999999965615,-498566.25049218815,83504.69019871205,-415061.5602934761,299.8449245353737,332.42375028603897,1.0178761332118655,102
365500,730.9999999965379,-498182.34717187565,83668.63184855529,-414513.71532332036,300.4335989141239,332.42375028603897,1.0178761332118655,91.3
366000,731.9999999965142,-498028.09424218815,83909.79411670602,-414118.30012548214,301.2995536517842,332.42375028603897,1.0178761332118655,92.4
366500,732.9999999964906,-498169.16260156315,83810.96213876898,-414358.20046279416,300.9446721846991,332.42375028603897,1.0178761332118655,93.1
367000,733.999999996467,-498814.18408593815,83854.40155369091,-414959.78253224725,301.10065250218935,332.42375028603897,1.0178761332118655,94
367500,734.9999999964433,-499018.6503945319,83982.13711289159,-415036.5132816403,301.5593196622958,332.42375028603897,1.0178761332118655,94.3
368000,735.9999999964197,-497434.73096093815,82758.12196746918,-414676.608993469,297.16418056249233,332.42375028603897,1.0178761332118655,94.8
368500,736.999999996396,-498261.9209023444,84278.55480456696,-413983.36609777744,302.6236831151731,332.42375028603897,1.0178761332118655,95.4
369000,737.9999999963724,-498690.34326562565,83272.20146129515,-415418.1418043305,299.01011432578895,332.42375028603897,1.0178761332118655,90.4
369500,738.9999999963487,-498233.7714882819,83438.30256336008,-414795.4689249218,299.6065427694534,332.42375028603897,1.0178761332118655,91
370000,739.9999999963251,-498149.7041054694,83963.64194714336,-414186.06215832604,301.49290804439926,332.42375028603897,1.0178761332118655,91.5
370500,740.9999999963014,-498014.0107460944,83090.18980465853,-414923.8209414359,298.3565549709923,332.42375028603897,1.0178761332118655,92
371000,741.9999999962778,-497640.20654687565,83481.5532091614,-414158.65333771426,299.7618452631881,332.42375028603897,1.0178761332118655,92.4
371500,742.9999999962541,-497002.5605507819,83388.76233345002,-413613.7982173319,299.4286559170683,332.42375028603897,1.0178761332118655,92.8
372000,743.9999999962305,-498176.2412148444,84341.72614345522,-413834.51507138915,302.85051594691794,332.42375028603897,1.0178761332118655,93.1
372500,744.9999999962068,-497895.2392617194,82993.1316852204,-414902.107576499,298.00804299604556,332.42375028603897,1.0178761332118655,93.3
373000,745.9999999961832,-498122.10303125065,83544.63483552275,-414577.4681957279,299.98835595918473,332.42375028603897,1.0178761332118655,90
373500,746.9999999961595,-499150.02685937565,84483.1947334864,-414666.83212588925,303.35849506283444,332.42375028603897,1.0178761332118655,90.5
374000,747.9999999961359,-498343.0546914069,83500.41983981198,-414842.6348515949,299.82959072072106,332.42375028603897,1.0178761332118655,90.8
374500,748.9999999961123,-498389.2070351569,83387.07202300725,-415002.13501214964,299.42258642557084,332.42375028603897,1.0178761332118655,91.1
375000,749.9999999960886,-498346.6279335944,83094.0773895043,-415252.5505440901,298.3705143376091,332.42375028603897,1.0178761332118655,91.4
375500,750.999999996065,-498725.04736718815,83696.08814002582,-415028.9592271623,300.532187743379,332.42375028603897,1.0178761332118655,91.7
376000,751.9999999960413,-497556.7773476569,83567.14319693623,-413989.63415072067,300.06917798143735,332.42375028603897,1.0178761332118655,92
376500,752.9999999960177,-497723.3857460944,83349.3685549149,-414374.0171911795,299.287202490633,332.42375028603897,1.0178761332118655,92.2
377000,753.999999995994,-497383.6835976569,83785.96358267975,-413597.72001497715,300.85490848225027,332.42375028603897,1.0178761332118655,90
377500,754.9999999959704,-497837.9062539069,83666.19442824833,-414171.71182565857,300.4248467337821,332.42375028603897,1.0178761332118655,90.3
378000,755.9999999959467,-497344.54346093815,82784.26227553678,-414560.28118540137,297.2580440171223,332.42375028603897,1.0178761332118655,90.6
378500,756.9999999959231,-498485.9384804694,83232.82092516046,-415253.11755530897,298.86870844957565,332.42375028603897,1.0178761332118655,90.9
379000,757.9999999958994,-497535.43017968815,82696.9213559998,-414838.5088236884,296.94442413104053,332.42375028603897,1.0178761332118655,91.1
379500,758.9999999958758,-497514.2900429694,83906.1874629336,-413608.1025800358,301.2866030399606,332.42375028603897,1.0178761332118655,91.4
380000,759.9999999958521,-497326.7168007819,82636.37100357446,-414690.34579720744,296.7270026208192,332.42375028603897,1.0178761332118655,91.6
380500,760.9999999958285,-499108.5195351569,84112.33113479841,-414996.1884003585,302.02681456085435,332.42375028603897,1.0178761332118655,91.8
381000,761.9999999958048,-499081.8818398444,83086.97678483494,-415994.90505500947,298.3450178024304,332.42375028603897,1.0178761332118655,91.8
381500,762.9999999957812,-498490.9921914069,83302.53655666468,-415188.4556347422,299.1190402359409,332.42375028603897,1.0178761332118655,90.2
382000,763.9999999957575,-498736.87060937565,83063.77585614915,-415673.0947532265,298.26170894044446,332.42375028603897,1.0178761332118655,90.3
382500,764.9999999957339,-498547.6210976569,83555.94636860522,-414991.67472905165,300.0289729086689,332.42375028603897,1.0178761332118655,90.4
383000,765.9999999957103,-497709.9951210944,82950.81436767612,-414759.18075341824,297.8560918558711,332.42375028603897,1.0178761332118655,90.7
383500,766.9999999956866,-497994.96435937565,83402.11290571024,-414592.8514536654,299.47659455766853,332.42375028603897,1.0178761332118655,90.9
384000,767.999999995663,-498891.68994531315,84146.32299346523,-414745.3669518479,302.14887101388126,332.42375028603897,1.0178761332118655,91.1
384500,768.9999999956393,-498033.2861367194,83883.25627498585,-414150.02986173355,301.2042627510099,332.42375028603897,1.0178761332118655,91.3
385000,769.9999999956157,-497518.5312539069,84173.18900245338,-413345.34225145355,302.2453402830738,332.42375028603897,1.0178761332118655,89.7
385500,770.999999995592,-497654.1171914069,83685.80480836518,-413968.3123830417,300.4952628137921,332.42375028603897,1.0178761332118655,89.9
386000,771.9999999955684,-497960.54443750065,83566.04267665464,-414394.501760846,300.0652262821975,332.42375028603897,1.0178761332118655,89.9
